timestamp,ev_user_id,device_id,role,location,geo_coordinates,charger_id,session_duration,power_usage,behavior_context,risk_score,access_granted
2025-06-25T21:18:12.722796,evuser_040,f2:6b:3f:cc:cd:d5,fleet,birmingham,"53.07736,-1.85915",CHG-086,40.85,5.34,normal,0.2,True
2025-06-23T12:36:12.722796,evuser_041,5e:af:6d:b7:3f:a9,user,manchester,"52.37071,-1.05294",CHG-018,25.76,14.16,normal,0.0,True
2025-06-27T05:49:12.722796,evuser_042,51:41:4f:93:40:39,admin,manchester,"51.56529,-1.38798",CHG-060,108.23,1.36,normal,0.0,True
2025-08-05T03:49:12.722796,evuser_043,5e:f4:8c:dd:a8:9c,user,london,"52.51105,0.08061",CHG-084,16.14,46.65,normal,0.0,True
2025-07-25T14:45:12.722796,evuser_044,db:db:d3:2c:e8:d9,fleet,manchester,"52.40532,-1.79475",CHG-057,103.81,47.82,normal,0.0,True
2025-07-04T22:15:12.722796,evuser_045,81:80:d8:c0:86:e7,user,manchester,"53.16366,-1.54740",CHG-000,61.46,32.07,normal,0.2,True
2025-07-22T10:04:12.722796,evuser_046,c2:7d:51:9b:23:d0,fleet,london,"52.45948,-1.63365",CHG-006,99.03,32.97,normal,0.0,True
2025-07-10T13:42:12.722796,evuser_047,0b:8f:fd:28:c8:8a,admin,birmingham,"53.19741,-1.88425",CHG-052,76.62,29.23,normal,0.0,True
2025-07-25T23:51:12.722796,evuser_048,b4:b4:df:41:4f:8d,fleet,birmingham,"53.19509,-1.01473",CHG-076,97.04,2.49,normal,0.0,True
2025-07-22T22:50:12.722796,evuser_049,a2:bb:57:52:9f:86,user,manchester,"52.06712,-0.39124",CHG-018,85.89,44.41,normal,0.0,True
2025-06-30T09:00:12.722796,evuser_050,6c:79:f5:9f:5b:65,user,london,"53.02726,-1.84004",CHG-043,100.0,43.5,normal,0.0,True
2025-07-20T17:26:12.722796,evuser_051,15:f9:cd:42:44:dd,user,birmingham,"51.55504,-1.87691",CHG-077,109.62,30.68,normal,0.0,True
2025-08-01T14:41:12.722796,evuser_052,0d:37:3f:d1:01:b9,fleet,london,"53.31992,-1.15297",CHG-040,12.57,36.44,normal,0.0,True
2025-06-04T01:00:12.722796,evuser_053,d4:b3:53:61:06:33,user,manchester,"52.56309,-0.05523",CHG-053,15.16,34.52,normal,0.2,True
2025-07-21T01:36:12.722796,evuser_054,d5:7b:f3:4a:9a:9f,user,london,"51.66884,-0.63798",CHG-009,99.82,17.44,normal,0.0,True
2025-06-09T16:52:12.722796,evuser_055,70:ff:fa:28:ca:cc,fleet,manchester,"52.61237,-1.66844",CHG-026,38.35,17.25,normal,0.0,True
2025-07-24T21:20:12.722796,evuser_056,00:83:fd:6f:72:70,user,manchester,"51.40627,0.13244",CHG-045,22.04,41.71,normal,0.0,True
2025-08-02T19:48:12.722796,evuser_057,83:2a:53:69:91:b1,fleet,birmingham,"52.60838,-1.24871",CHG-037,69.66,18.12,normal,0.0,True
2025-06-25T10:33:12.722796,evuser_058,5a:e7:98:5b:86:72,user,london,"52.58086,-1.34369",CHG-096,79.05,21.21,normal,0.0,True
2025-07-07T14:56:12.722796,evuser_059,19:84:d2:0a:80:46,admin,manchester,"52.44133,-1.87862",CHG-002,72.45,19.32,normal,0.2,True
2025-07-27T08:36:12.722796,evuser_060,70:7b:a7:a2:06:0e,admin,manchester,"51.62332,-0.74586",CHG-006,62.45,28.24,normal,0.2,True
2025-07-20T17:53:12.722796,evuser_061,2c:8b:e5:2d:65:7e,user,london,"52.82990,-0.59614",CHG-041,77.92,8.68,normal,0.0,True
2025-06-15T10:22:12.722796,evuser_062,0d:bb:f9:b3:81:25,fleet,manchester,"52.46658,-1.68963",CHG-001,70.42,43.21,normal,0.2,True
2025-06-19T11:55:12.722796,evuser_063,da:65:b7:08:85:68,user,manchester,"52.62104,-0.70209",CHG-056,19.79,10.55,normal,0.0,True
2025-06-20T10:34:12.722796,evuser_064,fb:17:fc:81:df:2d,fleet,manchester,"52.47329,-1.84603",CHG-078,5.52,48.69,normal,0.2,True
2025-06-22T23:17:12.722796,evuser_065,5d:fa:0f:b0:72:57,admin,manchester,"52.93169,-2.26951",CHG-087,118.6,2.33,normal,0.2,True
2025-07-16T10:10:12.722796,evuser_066,97:14:37:0e:1b:ae,admin,london,"51.54449,-2.07935",CHG-053,114.92,19.53,normal,0.2,True
2025-06-13T07:08:12.722796,evuser_067,3f:81:8a:92:c1:ce,admin,birmingham,"52.05349,-1.50214",CHG-089,97.91,35.9,normal,0.0,True
2025-06-24T14:19:12.722796,evuser_068,98:d9:7d:ce:8e:84,admin,birmingham,"51.65724,-0.07043",CHG-076,16.65,13.41,normal,0.0,True
2025-07-04T05:54:12.722796,evuser_069,0e:5f:d9:62:9a:d0,admin,manchester,"53.01056,-0.80265",CHG-056,100.78,48.76,normal,0.0,True
2025-07-30T12:18:12.722796,evuser_070,9e:4e:80:41:0f:b9,user,birmingham,"52.73939,0.16934",CHG-096,111.96,22.39,normal,0.2,True
2025-06-08T13:08:12.722796,evuser_071,03:07:4f:ab:36:33,admin,london,"53.40417,0.18084",CHG-046,60.26,40.21,normal,0.0,True
2025-06-20T06:25:12.722796,evuser_072,fe:0b:da:89:43:b6,admin,london,"53.07506,-0.51657",CHG-085,94.43,40.76,normal,0.0,True
2025-07-16T21:43:12.722796,evuser_073,bb:af:cc:d5:42:ba,fleet,birmingham,"53.11247,-1.80145",CHG-025,6.6,40.18,normal,0.0,True
2025-07-02T13:40:12.723298,evuser_074,d2:5b:d6:28:0b:67,admin,manchester,"52.09821,-0.58349",CHG-088,51.97,12.57,normal,0.0,True
2025-06-27T07:56:12.723298,evuser_075,76:89:e8:59:e0:7e,fleet,birmingham,"52.85709,-1.26471",CHG-026,65.32,32.23,normal,0.0,True
2025-06-14T13:09:12.723298,evuser_076,b3:97:a1:f0:ed:5a,user,birmingham,"51.48524,-0.61884",CHG-051,36.16,22.75,normal,0.2,True
2025-07-18T14:20:12.723298,evuser_077,61:99:76:9b:7a:59,admin,manchester,"52.57992,-1.69137",CHG-052,62.03,28.59,normal,0.2,True
2025-07-14T17:50:12.723298,evuser_078,b4:d9:be:d1:ea:d6,user,manchester,"52.60786,-1.88892",CHG-015,114.22,37.37,normal,0.0,True
2025-06-02T07:27:12.723298,evuser_079,aa:71:18:c6:e2:22,user,manchester,"51.45494,-0.29747",CHG-076,71.36,26.8,normal,0.0,True
2025-06-15T02:22:12.723298,evuser_080,50:70:47:85:c9:4a,user,london,"52.26041,-1.72219",CHG-065,41.05,39.36,normal,0.0,True
2025-07-31T06:02:12.723298,evuser_081,4a:5a:c6:9a:ac:9e,admin,birmingham,"51.72482,-1.45064",CHG-012,72.52,34.07,normal,0.2,True
2025-06-16T11:24:12.723298,evuser_082,77:f5:18:90:39:f4,user,birmingham,"51.63344,-0.60809",CHG-093,104.84,9.15,normal,0.0,True
2025-06-09T19:24:12.723298,evuser_083,e9:14:f0:48:63:88,user,london,"51.99378,-1.05602",CHG-001,42.51,10.72,normal,0.0,True
2025-07-09T08:07:12.723298,evuser_084,54:d6:7b:c3:7b:8b,user,london,"52.42949,-1.29697",CHG-048,8.47,9.65,normal,0.0,True
2025-06-14T21:53:12.723298,evuser_085,a1:c0:8b:69:15:2d,fleet,london,"53.19560,-1.81560",CHG-033,50.84,10.85,normal,0.0,True
2025-07-01T03:35:12.723298,evuser_086,19:be:b2:71:86:30,user,london,"51.92656,-0.77879",CHG-036,41.82,13.35,normal,0.0,True
2025-06-29T05:58:12.723298,evuser_087,5a:ff:ae:61:53:88,fleet,birmingham,"53.08072,-1.69578",CHG-018,54.13,44.13,normal,0.2,True
2025-08-01T14:00:12.723298,evuser_088,5b:dc:fa:34:55:b2,admin,manchester,"53.47297,-0.28341",CHG-040,118.86,32.57,normal,0.0,True
2025-07-03T05:42:12.723298,evuser_089,8b:19:56:25:41:d8,admin,manchester,"52.58004,-0.96582",CHG-024,53.45,15.14,normal,0.0,True
2025-07-30T01:36:12.723298,evuser_090,36:62:c8:24:76:e4,user,london,"52.55412,-0.03764",CHG-099,33.93,29.7,normal,0.0,True
2025-06-14T07:40:12.723298,evuser_091,13:b3:89:bf:c8:26,admin,birmingham,"52.78726,-0.24440",CHG-089,45.02,18.36,normal,0.0,True
2025-06-14T18:53:12.723298,evuser_092,57:8a:97:a9:f8:6d,fleet,manchester,"52.40953,-1.32212",CHG-038,90.48,27.46,normal,0.2,True
2025-07-06T08:05:12.723298,evuser_093,cd:b7:6a:70:b2:62,fleet,manchester,"53.09174,-1.50088",CHG-022,96.89,25.86,normal,0.2,True
2025-06-29T16:41:12.723298,evuser_094,81:cb:f5:c1:be:e4,user,birmingham,"53.21266,-1.05284",CHG-042,47.68,12.05,normal,0.0,True
2025-07-05T13:21:12.723298,evuser_095,70:92:7d:dc:c6:d2,admin,london,"53.41528,-0.32403",CHG-034,28.29,7.8,normal,0.0,True
2025-06-13T16:26:12.723298,evuser_096,42:a9:90:34:f7:05,fleet,manchester,"52.92557,-1.52847",CHG-065,39.17,24.21,normal,0.0,True
2025-07-23T17:10:12.723298,evuser_097,74:3d:c9:d9:9a:c3,admin,london,"51.45931,-0.79059",CHG-096,68.27,49.49,normal,0.0,True
2025-07-04T01:29:12.723298,evuser_098,1c:4b:ba:83:e6:0e,fleet,birmingham,"52.97415,-1.24631",CHG-060,13.9,23.87,normal,0.0,True
2025-06-29T18:24:12.723298,evuser_099,4d:cf:19:9d:8a:1c,admin,london,"51.92360,-0.64309",CHG-018,69.94,1.06,normal,0.2,True
2025-06-11T14:35:12.723298,evuser_000,15:2f:63:b4:ae:61,user,manchester,"52.24558,-0.79082",CHG-009,28.3,23.57,normal,0.0,True
2025-06-25T06:39:12.723298,evuser_001,c0:17:65:75:5d:eb,user,london,"51.53108,-1.64972",CHG-066,85.17,47.02,normal,0.0,True
2025-07-24T00:24:12.723298,evuser_002,8f:5e:40:3d:8f:4e,admin,london,"52.61707,-0.88647",CHG-041,112.43,12.26,normal,0.2,True
2025-07-09T13:56:12.723298,evuser_003,37:1c:6f:72:c3:3f,admin,london,"52.34104,-0.60784",CHG-056,66.15,36.02,normal,0.0,True
2025-07-25T13:42:12.723298,evuser_004,7a:0f:e3:78:32:de,fleet,birmingham,"53.36715,-1.52625",CHG-038,10.0,4.51,normal,0.0,True
2025-07-22T13:17:12.723298,evuser_005,60:20:de:f3:e4:21,fleet,birmingham,"52.77271,-0.92970",CHG-021,18.27,47.59,normal,0.2,True
2025-07-18T17:44:12.723298,evuser_006,1f:9f:87:e9:74:c8,admin,manchester,"52.71825,-1.53669",CHG-034,107.04,29.95,normal,0.0,True
2025-06-08T06:57:12.723298,evuser_007,d1:3c:80:66:4e:ae,user,birmingham,"51.64515,0.03174",CHG-059,109.14,2.73,normal,0.0,True
2025-07-29T23:34:12.723298,evuser_008,d1:04:87:9e:29:4d,admin,london,"52.51222,-1.13174",CHG-090,68.33,30.67,normal,0.0,True
2025-06-05T09:27:12.723800,evuser_009,c2:28:00:1b:f7:92,fleet,birmingham,"53.11395,-1.46386",CHG-037,108.0,5.3,normal,0.2,True
2025-06-05T01:12:12.723800,evuser_010,08:09:40:86:a3:8c,admin,london,"52.10016,-0.85743",CHG-058,101.27,45.81,normal,0.2,True
2025-06-25T10:48:12.723800,evuser_011,49:b9:05:c0:f0:88,fleet,birmingham,"53.29773,-1.21143",CHG-001,112.21,8.07,normal,0.2,True
2025-06-11T06:31:12.723800,evuser_012,cb:2a:b8:84:0b:4f,admin,manchester,"51.38186,-0.04708",CHG-053,102.96,11.87,normal,0.2,True
2025-07-08T20:45:12.723800,evuser_013,f7:62:b0:71:e7:ea,fleet,london,"53.20335,-1.76802",CHG-046,97.32,13.27,normal,0.2,True
2025-07-15T08:21:12.723800,evuser_014,ae:f3:77:b3:9b:19,admin,london,"51.64705,-0.50671",CHG-041,49.09,17.56,normal,0.0,True
2025-08-06T21:07:12.723800,evuser_015,94:c3:7e:cc:0c:7d,admin,birmingham,"52.89620,-2.04840",CHG-001,13.94,45.67,normal,0.0,True
2025-06-20T02:17:12.723800,evuser_016,e2:1b:f3:c5:0d:d2,fleet,manchester,"52.93058,-1.67102",CHG-074,40.84,17.4,normal,0.2,True
2025-07-17T23:42:12.723800,evuser_017,85:a1:86:25:56:c5,fleet,manchester,"53.11516,-1.01025",CHG-083,71.62,16.87,normal,0.2,True
2025-06-22T12:10:12.723800,evuser_018,b0:9d:ef:7d:6b:48,user,london,"52.37507,-0.24007",CHG-067,45.62,42.86,normal,0.2,True
2025-06-15T10:45:12.723800,evuser_019,8c:c1:dc:04:03:d2,admin,birmingham,"52.54058,-0.08270",CHG-084,66.07,35.67,normal,0.0,True
2025-07-20T21:04:12.723800,evuser_020,32:e4:b9:ff:cb:fb,fleet,birmingham,"52.60307,-1.04187",CHG-019,48.72,1.84,normal,0.2,True
2025-06-03T21:28:12.723800,evuser_021,b8:fd:7f:50:ee:e2,user,birmingham,"52.55267,-1.66745",CHG-097,26.87,9.97,normal,0.0,True
2025-08-05T08:08:12.723800,evuser_022,5a:5d:dd:c2:12:93,admin,london,"53.10841,-0.65845",CHG-065,92.75,43.14,normal,0.0,True
2025-07-19T19:02:12.723800,evuser_023,df:ae:e3:e7:3e:f3,fleet,birmingham,"53.09260,-1.70177",CHG-057,47.33,22.45,normal,0.0,True
2025-06-15T20:55:12.723800,evuser_024,7c:43:bf:2d:fe:12,user,london,"52.26062,-2.20216",CHG-064,13.45,13.4,normal,0.0,True
2025-08-03T10:14:12.723800,evuser_025,e9:fe:ce:31:68:9d,fleet,london,"53.28541,-1.82543",CHG-094,116.13,4.24,normal,0.0,True
2025-07-01T17:03:12.723800,evuser_026,6d:f1:45:34:a8:2d,fleet,manchester,"52.85342,-1.76909",CHG-009,26.83,3.4,normal,0.0,True
2025-07-27T04:08:12.723800,evuser_027,54:3b:8e:85:86:ad,admin,birmingham,"53.33070,-1.04098",CHG-005,91.69,17.27,normal,0.2,True
2025-06-23T22:45:12.723800,evuser_028,e7:27:80:bc:b5:94,admin,birmingham,"52.66815,-1.53396",CHG-014,9.33,49.23,normal,0.0,True
2025-06-23T21:19:12.723800,evuser_029,4e:ef:70:38:a1:0d,user,birmingham,"52.37906,-0.60387",CHG-044,9.58,13.01,normal,0.0,True
2025-07-24T21:53:12.723800,evuser_030,b7:04:b9:30:74:6f,user,birmingham,"52.72409,-0.64944",CHG-010,100.95,16.85,normal,0.0,True
2025-07-15T15:04:12.723800,evuser_031,1a:1a:9a:00:95:4d,user,london,"52.12751,-0.71549",CHG-020,34.71,35.94,normal,0.2,True
2025-07-04T16:56:12.723800,evuser_032,ba:d6:73:c3:86:72,fleet,birmingham,"52.99980,-1.81422",CHG-034,9.59,47.46,normal,0.0,True
2025-06-14T16:24:12.723800,evuser_033,db:18:48:20:5b:2a,fleet,birmingham,"52.43942,-1.27647",CHG-019,29.84,41.18,normal,0.2,True
2025-06-01T18:01:12.723800,evuser_034,75:2f:b0:bb:d3:5e,user,london,"53.32160,-0.76037",CHG-083,37.42,16.61,normal,0.0,True
2025-06-03T00:37:12.723800,evuser_035,3d:7e:d6:e6:80:35,user,manchester,"51.97105,-1.10656",CHG-083,76.23,47.76,normal,0.0,True
2025-07-21T00:06:12.723800,evuser_036,b8:e6:3c:21:ce:f6,user,manchester,"52.92816,-0.96104",CHG-036,88.74,36.82,normal,0.0,True
2025-07-26T04:04:12.723800,evuser_037,b0:95:e4:85:f6:20,fleet,london,"53.49143,-1.13767",CHG-081,76.75,8.45,normal,0.0,True
2025-06-28T14:50:12.723800,evuser_038,97:35:80:1b:e0:2e,user,london,"52.27827,-1.38418",CHG-065,114.78,19.27,normal,0.2,True
2025-07-26T18:50:12.723800,evuser_039,cb:ae:bd:ed:5e:5b,user,london,"52.30090,-1.81919",CHG-042,80.31,8.84,normal,0.0,True
2025-06-12T17:35:12.723800,evuser_040,99:71:b5:3c:e3:e0,fleet,manchester,"52.63510,-1.31432",CHG-033,116.67,30.21,normal,0.0,True
2025-07-20T07:17:12.723800,evuser_041,da:9e:5a:e5:54:c2,user,manchester,"51.92085,0.10077",CHG-046,39.21,6.71,normal,0.0,True
2025-06-14T08:15:12.723800,evuser_042,38:dd:ac:88:8c:2c,admin,birmingham,"53.21764,-1.80911",CHG-026,25.79,23.37,normal,0.0,True
2025-07-18T05:24:12.723800,evuser_043,72:18:f7:c4:fb:5f,fleet,birmingham,"53.26566,-1.41262",CHG-005,7.68,43.91,normal,0.0,True
2025-07-04T06:57:12.723800,evuser_044,d7:fb:1e:6d:77:09,admin,manchester,"51.86447,-1.41452",CHG-096,62.34,35.24,normal,0.0,True
2025-07-12T06:01:12.723800,evuser_045,b9:fc:15:33:cd:ea,user,manchester,"52.78260,-0.39211",CHG-059,12.35,28.69,normal,0.2,True
2025-06-22T01:58:12.723800,evuser_046,0e:34:39:de:6f:e5,fleet,birmingham,"53.48449,-1.37191",CHG-089,97.62,20.94,normal,0.2,True
2025-07-10T08:16:12.723800,evuser_047,60:81:fa:ba:5f:63,admin,london,"51.82223,-2.23518",CHG-091,26.08,42.64,normal,0.0,True
2025-06-24T12:00:12.723800,evuser_048,cc:68:5a:44:5c:d6,user,birmingham,"53.33285,-0.06983",CHG-050,89.17,13.99,normal,0.0,True
2025-06-07T20:50:12.723800,evuser_049,b8:b9:94:81:9d:78,user,manchester,"52.15634,-0.99698",CHG-035,63.98,48.85,normal,0.2,True
2025-07-04T15:04:12.723800,evuser_050,a9:91:22:7d:49:1a,fleet,london,"53.21895,-1.87468",CHG-058,36.72,26.16,normal,0.2,True
2025-07-29T20:23:12.723800,evuser_051,e5:f2:77:5b:9a:0e,user,manchester,"52.17645,-1.54259",CHG-028,105.96,49.11,normal,0.2,True
2025-06-29T02:42:12.723800,evuser_052,08:95:49:a3:a5:0b,admin,london,"52.88349,-1.48176",CHG-037,56.27,32.92,normal,0.2,True
2025-07-02T04:02:12.723800,evuser_053,9e:79:42:1c:2a:f0,fleet,london,"53.39134,-1.71836",CHG-054,70.49,49.67,normal,0.0,True
2025-06-18T13:23:12.723800,evuser_054,bb:80:74:d7:d5:58,fleet,birmingham,"52.42644,-1.38730",CHG-080,114.45,18.38,normal,0.0,True
2025-06-03T08:00:12.723800,evuser_055,d3:9c:a4:de:5e:e4,user,london,"52.17174,-1.81539",CHG-046,60.92,12.36,normal,0.0,True
2025-06-27T15:10:12.723800,evuser_056,93:aa:f3:28:5b:e4,user,london,"51.84672,-1.14132",CHG-085,86.11,10.03,normal,0.0,True
2025-07-24T21:18:12.723800,evuser_057,c2:af:b7:7d:1a:71,user,london,"53.32490,-0.32884",CHG-061,33.89,34.55,normal,0.0,True
2025-06-24T07:23:12.724532,evuser_058,ce:e2:49:f6:c6:a0,fleet,london,"52.88120,-1.16495",CHG-054,106.15,48.6,normal,0.2,True
2025-07-31T21:31:12.724532,evuser_059,eb:b9:86:c9:62:da,admin,birmingham,"52.90410,-0.68640",CHG-085,110.89,35.98,normal,0.0,True
2025-06-07T16:54:12.724532,evuser_060,40:83:0d:72:eb:88,admin,manchester,"53.44489,-0.87908",CHG-054,66.76,18.35,normal,0.0,True
2025-06-23T16:08:12.724532,evuser_061,1e:48:f4:35:59:c5,fleet,manchester,"52.87268,-1.87392",CHG-032,114.24,22.0,normal,0.0,True
2025-08-08T09:28:12.724532,evuser_062,f4:e8:09:e2:ea:93,fleet,manchester,"53.07337,-1.43373",CHG-063,26.94,14.65,normal,0.2,True
2025-07-24T21:36:12.724532,evuser_063,29:7a:2f:d6:08:30,admin,manchester,"52.17144,-1.00345",CHG-075,65.63,7.07,normal,0.0,True
2025-06-17T22:23:12.724532,evuser_064,fa:02:bd:b9:c3:54,fleet,birmingham,"53.41744,-1.08333",CHG-064,68.85,45.6,normal,0.0,True
2025-07-27T16:30:12.724532,evuser_065,3a:f0:da:22:2a:f2,fleet,manchester,"53.14223,-1.62191",CHG-000,117.32,1.13,normal,0.0,True
2025-06-12T04:31:12.724532,evuser_066,09:f4:d6:61:54:74,admin,birmingham,"51.44694,-1.75781",CHG-088,35.41,3.31,normal,0.0,True
2025-06-15T00:18:12.724532,evuser_067,bf:af:c2:66:54:28,admin,london,"51.70634,-2.12380",CHG-056,118.04,2.88,normal,0.0,True
2025-07-26T19:31:12.724532,evuser_068,4c:93:17:ec:1d:3a,fleet,birmingham,"52.58290,-1.60874",CHG-025,69.14,38.35,normal,0.2,True
2025-06-06T17:12:12.724532,evuser_069,75:a1:fb:f1:6f:d1,admin,manchester,"51.76322,-0.95884",CHG-052,48.49,36.56,normal,0.0,True
2025-07-19T14:26:12.724532,evuser_070,22:f7:90:09:b1:e3,fleet,manchester,"53.41652,-1.20467",CHG-057,114.17,6.7,normal,0.0,True
2025-07-16T06:50:12.724532,evuser_071,97:62:44:95:6f:ac,fleet,london,"53.24330,-1.63172",CHG-071,45.71,1.01,normal,0.2,True
2025-07-16T11:25:12.724532,evuser_072,c8:f6:c3:3a:eb:49,fleet,birmingham,"53.44848,-1.12325",CHG-007,101.88,4.25,normal,0.0,True
2025-07-18T12:39:12.724532,evuser_073,ba:67:ac:c2:31:e4,user,manchester,"52.58817,-0.83361",CHG-012,101.88,24.42,normal,0.2,True
2025-07-26T15:43:12.724532,evuser_074,7b:4a:4f:38:7f:cb,fleet,london,"52.97999,-1.47894",CHG-046,100.02,34.63,normal,0.0,True
2025-06-15T11:56:12.724532,evuser_075,48:f3:30:c4:0f:a9,user,london,"53.41142,-0.78852",CHG-081,12.94,6.5,normal,0.0,True
2025-06-26T06:23:12.724532,evuser_076,88:80:0d:b5:82:80,user,manchester,"52.35426,-0.66979",CHG-008,7.77,30.68,normal,0.2,True
2025-06-11T02:06:12.724532,evuser_077,ba:1d:71:0d:39:2a,user,birmingham,"52.79762,-0.18994",CHG-064,79.97,11.16,normal,0.0,True
2025-07-25T13:46:12.724532,evuser_078,b0:48:f4:0b:92:ca,fleet,manchester,"53.03095,-1.70906",CHG-034,11.43,33.2,normal,0.0,True
2025-06-10T01:31:12.724532,evuser_079,a0:56:db:ba:00:cf,user,london,"52.41719,-0.13050",CHG-044,54.55,35.1,normal,0.2,True
2025-06-22T14:06:12.724532,evuser_080,18:ef:d2:60:a6:c1,fleet,birmingham,"53.18548,-1.53189",CHG-028,9.33,29.29,normal,0.0,True
2025-07-19T08:37:12.724532,evuser_081,50:c6:82:dc:93:63,admin,birmingham,"51.65492,-0.50151",CHG-087,13.75,18.96,normal,0.2,True
2025-06-28T04:04:12.724532,evuser_082,6f:51:28:a7:9a:f3,fleet,birmingham,"52.44838,-1.38648",CHG-086,49.39,42.3,normal,0.2,True
2025-06-21T03:03:12.724532,evuser_083,87:9e:30:0f:9b:b3,user,birmingham,"53.38137,-2.22791",CHG-045,62.86,17.88,normal,0.0,True
2025-06-18T16:19:12.724532,evuser_084,54:03:72:1c:1e:18,user,london,"52.73885,-2.27012",CHG-029,7.33,3.21,normal,0.2,True
2025-06-03T03:09:12.724532,evuser_085,13:04:d2:4f:38:d6,fleet,manchester,"52.73841,-1.52709",CHG-071,62.83,2.58,normal,0.0,True
2025-06-23T17:46:12.724532,evuser_086,8f:30:89:6a:71:eb,admin,london,"52.28633,-1.75245",CHG-038,62.68,33.19,normal,0.0,True
2025-07-17T09:33:12.724532,evuser_087,98:b5:b5:35:c6:68,fleet,birmingham,"52.46819,-1.89749",CHG-006,109.65,6.56,normal,0.2,True
2025-07-09T18:30:12.724532,evuser_088,fb:31:b0:d5:ac:62,admin,london,"51.41693,-1.16760",CHG-051,96.62,31.76,normal,0.2,True
2025-06-04T20:18:12.724532,evuser_089,18:e3:5e:64:fa:75,admin,manchester,"52.07604,-2.09999",CHG-095,54.33,25.75,normal,0.0,True
2025-06-15T10:23:12.724532,evuser_090,50:e7:b8:8b:e1:a5,fleet,manchester,"52.74782,-1.70227",CHG-045,103.61,25.86,normal,0.2,True
2025-08-02T03:01:12.724532,evuser_091,5d:a0:19:52:85:66,admin,birmingham,"53.12356,-1.15102",CHG-046,102.52,7.29,normal,0.0,True
2025-06-07T10:27:12.724532,evuser_092,f7:6d:ec:ab:ca:52,fleet,london,"52.98197,-1.34425",CHG-004,35.86,47.43,normal,0.0,True
2025-06-20T14:14:12.724532,evuser_093,a6:ec:af:56:6a:b7,admin,london,"52.14281,-0.59477",CHG-065,71.2,37.21,normal,0.0,True
2025-07-30T21:02:12.724532,evuser_094,d2:41:11:3c:6a:e2,admin,birmingham,"53.40574,-2.06793",CHG-041,105.33,27.63,normal,0.2,True
2025-07-16T09:35:12.724532,evuser_095,99:a4:0c:8d:d9:14,fleet,manchester,"52.83013,-1.48522",CHG-023,94.61,4.43,normal,0.0,True
2025-06-13T13:10:12.724532,evuser_096,a2:57:e0:f9:1e:36,user,birmingham,"53.40089,-1.30262",CHG-004,54.24,27.57,normal,0.0,True
2025-06-05T23:44:12.724532,evuser_097,44:18:cf:35:2b:47,fleet,london,"52.81344,-0.98496",CHG-003,45.33,14.33,normal,0.0,True
2025-07-14T00:38:12.724532,evuser_098,2d:54:f1:ef:54:8e,admin,manchester,"53.03449,-2.19816",CHG-032,41.69,31.4,normal,0.0,True
2025-08-09T16:52:12.724532,evuser_099,d4:5b:50:28:fc:3e,admin,birmingham,"53.32444,-0.03255",CHG-045,99.7,1.62,normal,0.0,True
2025-08-07T23:11:12.724532,evuser_000,40:1a:ea:3c:7c:f7,user,london,"52.41858,-0.76674",CHG-009,97.48,44.4,normal,0.2,True
2025-07-06T04:35:12.724532,evuser_001,f5:3b:a9:08:43:d7,user,london,"52.76417,-0.17519",CHG-072,102.99,5.83,normal,0.0,True
2025-07-03T20:46:12.724532,evuser_002,54:b1:f6:4d:63:e0,user,manchester,"51.59252,-2.12734",CHG-010,107.1,28.47,normal,0.0,True
2025-06-11T01:00:12.724532,evuser_003,95:5d:a4:59:e8:93,fleet,birmingham,"52.84178,-1.61679",CHG-062,76.66,21.1,normal,0.0,True
2025-06-12T04:53:12.724532,evuser_004,9f:a8:a8:66:ce:42,fleet,london,"53.13662,-1.33845",CHG-007,37.43,11.55,normal,0.0,True
2025-06-04T11:53:12.724532,evuser_005,c7:d3:5b:49:5d:f8,admin,london,"52.05109,-1.97386",CHG-098,79.89,27.09,normal,0.2,True
2025-06-27T13:27:12.724532,evuser_006,41:6f:57:c3:84:34,user,london,"52.15835,-1.99588",CHG-007,33.72,21.52,normal,0.0,True
2025-07-18T13:12:12.724532,evuser_007,34:e5:6b:fd:b1:65,user,manchester,"52.13280,-2.07344",CHG-059,19.17,26.39,normal,0.0,True
2025-08-06T05:25:12.724532,evuser_008,d5:e4:14:39:6a:c7,user,birmingham,"52.73095,-0.38071",CHG-027,81.8,9.51,normal,0.2,True
2025-06-08T13:30:12.724532,evuser_009,94:43:9c:81:63:bb,fleet,manchester,"53.32406,-1.48429",CHG-022,7.08,35.93,normal,0.0,True
2025-07-29T23:12:12.724532,evuser_010,bc:1b:b3:c3:c5:60,fleet,manchester,"52.66737,-1.86364",CHG-073,44.14,10.53,normal,0.0,True
2025-06-05T19:15:12.724532,evuser_011,dd:fb:28:20:2d:d5,admin,birmingham,"53.14701,-0.63278",CHG-062,83.75,37.64,normal,0.2,True
2025-07-03T00:03:12.724532,evuser_012,ee:89:26:2c:f4:67,admin,manchester,"52.91116,-0.48681",CHG-089,19.93,43.25,normal,0.0,True
2025-07-18T08:43:12.724532,evuser_013,cd:49:87:8c:a7:65,fleet,london,"53.18135,-1.85417",CHG-068,35.41,34.8,normal,0.0,True
2025-07-22T22:23:12.724532,evuser_014,16:da:5e:3e:e9:5f,user,manchester,"51.46506,0.19268",CHG-080,78.04,2.7,normal,0.2,True
